"division_code","division","district_code","district","ctc","ctn","upazila_code","upazila","psc","psn","union_code","union_name","mouza_code","mouza","village_code","village","rmo_tus","rmo_phc","ea_code","psu_code"
"50","RAJSHAHI","88","SIRAJGANJ","00","OTHERS AREA","27","CHOUHALI","00","OTHERS AREA","707","SADIA CHANDPUR","216","ENAYETPUR","088","ENAYETPUR",2,"6","004",1574
"30","DHAKA","54","MADARIPUR","00","OTHERS AREA","40","KALKINI","25","KALKINI POURASABHA","006","WARD NO. 06","433","KASHTAGAR","110","KASHTAGAR",2,"2","001",1575
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","09","CHAKBAZAR","00","OTHERS AREA","030","WARD NO. 30 (Part)","447","LALBAGH (PART)","096","DEBIDASGHAT LANE",2,"9","009",1576
"45","MYMENSINGH","61","MYMENSINGH","00","OTHERS AREA","22","GAFARGAON","22","GAFARGAON POURASABHA","006","WARD NO. 06","743","SHOLAHASIA (PART)","192","SHOLAHASIA",2,"2","001",1577
"20","CHATTOGRAM","15","CHATTOGRAM","00","OTHERS AREA","47","LOHAGARA","00","OTHERS AREA","620","PUTIBILA","156","DAKKHIN PUTIBILA","068","DAKKHIN PUTIBILA",2,"6","008",1578
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","90","TONGI PASHCHIM","00","OTHERS AREA","050","WARD NO. 50 (PART)","266","GAZIPURA (PART)","156","HAJI JOYNAL MATBAR ROAD",2,"9","003",1579
"55","RANGPUR","73","NILPHAMARI","00","OTHERS AREA","85","SAIDPUR","00","OTHERS AREA","151","BOTLAGARI","080","BOTLAGARI (PART)","022","BOTLAGARI ",2,"6","017",1580
"30","DHAKA","67","NARAYANGANJ","00","OTHERS AREA","58","NARAYANGANJ SADAR","00","OTHERS AREA","142","BAKTABALI","114","CHAR BAIRAGDI","194","RAJAPUR",2,"6","007",1581
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","04","BADDA","00","OTHERS AREA","037","WARD NO. 37","075","BADDA (PART)","024","ANANDANAGAR",2,"9","001",1582
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","37","KHILKHET","00","OTHERS AREA","017","WARD NO. 17 (PART)","373","JOAR SAHARA (PART)","356","NIKUNJA-2",2,"9","045",1583
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","40","DEBIDWAR","70","DEBIDWAR POURASABHA","003","WARD NO. 03","618","PASHCHIM FATEHABAD","160","PASHCHIM FATEHABAD",2,"2","011",1584
"60","SYLHET","91","SYLHET","50","SYLHET CITY CORPORATION","55","KOTWALI","00","OTHERS AREA","017","WARD NO. 17","706","SYLHET MUNICIPALITY (PART)","470","LOHARPARA",2,"9","002",1585
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","32","KADAMTALI","00","OTHERS AREA","060","WARD NO. 60","150","DANIA (PART)","308","PALASHPUR",2,"9","017",1586
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","57","MUGDA","00","OTHERS AREA","071","WARD NO. 71","484","MANDA","068","DAKKHIN MANDA",2,"9","023",1587
"30","DHAKA","67","NARAYANGANJ","00","OTHERS AREA","04","SONARGAON","66","SONARGAON POURASABHA","003","WARD NO. 03","807","TIPURDI","201","TIPURDI",2,"2","001",1588
"55","RANGPUR","27","DINAJPUR","00","OTHERS AREA","64","DINAJPUR SADAR","28","DINAJPUR POURASABHA","006","WARD NO. 06","170","DINAJPUR (PART)","184","RAJBATI",2,"2","006",1589
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","31","EPZ","00","OTHERS AREA","039","WARD NO. 39","149","DAKKIHIN HALISHAHAR","068","DAKKIHIN HALISHAHAR",2,"9","449",1590
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","42","LALBAG","00","OTHERS AREA","023","WARD NO. 23","522","NATUN PALTAN LINE","268","NATUN PALTAN LINE",2,"9","015",1591
"30","DHAKA","29","FARIDPUR","00","OTHERS AREA","62","NAGARKANDA","00","OTHERS AREA","175","CHAR JASHORDI","273","GAZARIA","030","CHANDHAT",2,"6","002",1592
"55","RANGPUR","73","NILPHAMARI","00","OTHERS AREA","85","SAIDPUR","75","SAIDPUR POURASABHA","008","WARD NO. 08","077","BANGALIPUR (PART)","084","HATIKHANA CAMP",2,"2","003",1593
"30","DHAKA","93","TANGAIL","00","OTHERS AREA","25","DHANBARI","25","DHANBARI POURASABHA","003","WARD NO. 03","442","KISMAT DHANBARI (PART)","030","CHATUTIA",2,"2","001",1594
"30","DHAKA","67","NARAYANGANJ","00","OTHERS AREA","02","ARAIHAZAR","15","ARAIHAZAR POURASABHA","003","WARD NO. 03","431","KAMRANIRCHAR (PART)","041","DASPARA",2,"2","005",1595
"20","CHATTOGRAM","12","BRAHMANBARIA","00","OTHERS AREA","13","BRAHMANBARIA SADAR","66","BRAHMANBARIA POURASABHA","009","WARD NO. 09","532","NAYANPUR","140","NAYANPUR",2,"2","003",1596
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","32","KADAMTALI","00","OTHERS AREA","052","WARD NO. 52","373","JURAIN (PART)","508","MURADPUR MADRASA ROAD 2",2,"9","017",1597
"50","RAJSHAHI","69","NATORE","00","OTHERS AREA","15","BARAIGRAM","00","OTHERS AREA","510","MAJHGAON","033","AGRAN","008","AGRAN",2,"6","011",1598
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","004","WARD NO. 04","277","GOHAILKANDI (PART)","162","PASHCHIM GOHAILKANDI",2,"9","002",1599
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","54","MOTIJHEEL","00","OTHERS AREA","009","WARD NO. 09","482","MOTIJHEEL (PART)","063","ARAMBAG",2,"9","016",1600
"10","BARISHAL","06","BARISHAL","00","OTHERS AREA","07","BAKERGANJ","00","OTHERS AREA","229","DURGAPASHA","126","CHAR LAKKHIBARDHAN","030","CHAR LAKKHIBARDHAN",2,"6","003",1601
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","30","KAFRUL","00","OTHERS AREA","016","WARD NO. 16","334","IBRAHIMPUR","408","UTTAR IBRAHIMPUR",2,"9","099",1602
"55","RANGPUR","49","KURIGRAM","00","OTHERS AREA","52","KURIGRAM SADAR","00","OTHERS AREA","410","JATRAPUR","374","JATRAPUR","020","BANIYAPARA",2,"6","001",1603
"60","SYLHET","91","SYLHET","00","OTHERS AREA","62","SYLHET SADAR","00","OTHERS AREA","460","KHADIMPARA","073","BAHAR","268","LALKHAN TANGI",2,"3","003",1604
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","34","KALIGANJ","49","KALIGANJ POURASABHA","005","WARD NO. 05","072","BALIGAON","020","BALIGAON",2,"2","017",1605
"40","KHULNA","47","KHULNA","33","KHULNA CITY CORPORATION","51","KHULNA SADAR","00","OTHERS AREA","030","WARD NO. 30","744","TUTPARA (PART)","016","AZIZUR RAHMAN ROAD",2,"9","005",1606
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","22","BHATARA","00","OTHERS AREA","040","WARD NO. 40","075","BHATARA (PART)","068","CHHOLMAID (PART 1&2)",2,"9","089",1607
"10","BARISHAL","06","BARISHAL","00","OTHERS AREA","10","BANARIPARA","33","BANARI PARA POURASABHA","002","WARD NO. 02","078","BANARIPARA (PART)","141","NAZIRPUR DAKKHIN",2,"2","002",1608
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","09","BARURA","16","BARURA POURASABHA","009","WARD NO. 09","187","DEORA (PART)","160","PASHCHIM DEORA",2,"2","001",1609
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","65","PATENGA","00","OTHERS AREA","040","WARD NO. 40","780","UTTAR PATENGA","408","UTTAR PATENGA",2,"9","109",1610
"30","DHAKA","67","NARAYANGANJ","44","NARAYANGANJ CITY CORPORATION","06","BANDAR","00","OTHERS AREA","022","WARD NO. 22","265","GANGAKUL BANDAR (PART)","500","SS SAHA ROAD",2,"9","019",1611
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","55","PAHARTALI","00","OTHERS AREA","012","WARD NO. 12","595","PASHCHIM NACHHIRABAD (PART)","308","PASHCHIM NACHHHIRABAD",2,"9","033",1612
"55","RANGPUR","85","RANGPUR","00","OTHERS AREA","42","KAUNIA","00","OTHERS AREA","741","TEPA MADHUPUR","674","RAJIB","180","RAJIB",2,"6","014",1613
"45","MYMENSINGH","39","JAMALPUR","00","OTHERS AREA","61","MELANDAHA","67","MELANDAHA POURASABHA","009","WARD NO. 09","282","GOBINDAPUR 1ST KHANDA (PART)","114","KAZIRPARA",2,"2","006",1614
"10","BARISHAL","06","BARISHAL","50","BARISHAL CITY CORPORATION","51","BARISHAL SADAR (KOTWALI)","00","OTHERS AREA","029","WARD NO. 29","070","BAGHIA","020","BAGHIA",2,"9","003",1615
"10","BARISHAL","09","BHOLA","00","OTHERS AREA","21","BORHANUDDIN","00","OTHERS AREA","452","KUTBA","415","KUTBA (PART)","219","UTTAR KUTBA",2,"6","004",1616
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","93","TONGI PURBA","00","OTHERS AREA","056","WARD NO. 56","038","ARICHPUR (RART)","008","AMJAD ALI GIRLS SCHOOL ROAD",2,"9","001",1617
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","40","KASHIMPUR","00","OTHERS AREA","003","WARD NO. 03","074","BARENDA","028","BARENDA",2,"9","031",1618
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","10","DAKKHINKHAN","00","OTHERS AREA","049","WARD NO. 49","152","DAKKHINKHAN (PART)","208","KAOLAR",2,"9","060",1619
"20","CHATTOGRAM","12","BRAHMANBARIA","00","OTHERS AREA","85","NABINAGAR","88","NABINAGAR POURASABHA","003","WARD NO. 03","549","NABINAGAR (PART)","116","KHAZA NAGAR",2,"2","003",1620
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","50","MOHAMMADPUR","00","OTHERS AREA","033","WARD NO. 33 (PART)","673","RAMCHANDRAPUR","088","EKATA HOUSING",2,"9","004",1621
"55","RANGPUR","27","DINAJPUR","00","OTHERS AREA","77","PARBATIPUR","00","OTHERS AREA","360","HARIRAMPUR","619","PURBA HOSENPUR","160","PURBA HOSENPUR",2,"6","007",1622
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","28","DOUBLEMOORING","00","OTHERS AREA","027","WARD NO. 27","038","AGRABAD (PART)","064","CHHOTA PUL",2,"9","016",1623
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","36","KHILGAON","00","OTHERS AREA","003","WARD NO. 03 (Part)","485","MERADIA","068","DAKKHIN BANASREE (PROJECT)",2,"9","070",1624
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","48","MIRPUR","00","OTHERS AREA","011","WARD NO. 11","595","PAIKPARA (PART)","248","MADHYA PAIKPARA",2,"9","033",1625
"50","RAJSHAHI","76","PABNA","00","OTHERS AREA","16","BERA","12","BERA POURASABHA","006","WARD NO. 06","618","PAIKHANDA DUDHULIAKOL","308","PAIKHANDA",2,"2","001",1626
"30","DHAKA","67","NARAYANGANJ","00","OTHERS AREA","04","SONARGAON","66","SONARGAON POURASABHA","006","WARD NO. 06","064","BAG MAHISHA","020","BAG MAHISHA",2,"2","002",1627
"20","CHATTOGRAM","12","BRAHMANBARIA","00","OTHERS AREA","13","BRAHMANBARIA SADAR","66","BRAHMANBARIA POURASABHA","006","WARD NO. 06","598","PAIRTALA","805","UTTAR PAIRTALA",2,"2","005",1628
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","79","PAKUNDIA","00","OTHERS AREA","185","CHAR FARADI","501","MIRZAPUR","130","MIRZAPUR",2,"6","003",1629
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","86","SREEPUR","55","SREEPUR POURASABHA","003","WARD NO. 03","455","LOHAGACHH","120","LOHAGACHH",2,"2","007",1630
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","99","JOYDEBPUR","00","OTHERS AREA","021","WARD NO. 21","089","BIPRA BARTHA","020","BIPRA BARTHA",2,"9","006",1631
"50","RAJSHAHI","38","JOYPURHAT","00","OTHERS AREA","61","KHETLAL","67","KHETLAL POURASABHA","001","WARD NO.01","743","TELABADUL (PART)","256","MRIDHAPARA",2,"2","001",1632
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","28","DOUBLEMOORING","00","OTHERS AREA","036","WARD NO. 36","513","NALSA","128","GOSAILDANGA",2,"9","007",1633
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","93","TURAG","00","OTHERS AREA","054","WARD NO. 54","154","DHOUR (PART)","068","DHOUR",2,"9","012",1634
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","10","BAKALIA","00","OTHERS AREA","019","WARD NO. 19","075","BAKALIA (PART)","048","CHAR CHAKTAI",2,"9","016",1635
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","81","MURADNAGAR","00","OTHERS AREA","537","NABIPUR (PASHCHIM)","684","RAHIMPUR","042","DARIKANDI RAHIMPUR",2,"3","001",1636
"50","RAJSHAHI","64","NAOGAON","00","OTHERS AREA","75","PATNITALA","70","NAZIPUR POURASABHA","006","WARD NO. 06","146","CHAK JOYRAM","048","CHAK JOYRAM",2,"2","001",1637
"40","KHULNA","47","KHULNA","33","KHULNA CITY CORPORATION","51","KHULNA SADAR","00","OTHERS AREA","022","WARD NO. 22","744","TUTPARA (PART)","384","RUPSHA STRAND ROAD (PART)",2,"9","012",1638
"30","DHAKA","86","SHARIATPUR","00","OTHERS AREA","25","DAMUDYA","33","DAMUDYA POURASABHA","002","WARD NO. 02","737","THENGARBARI (PART)","200","THENGARBARI",2,"2","003",1639
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","90","TONGI PASHCHIM","00","OTHERS AREA","054","WARD NO. 54 (PART)","041","AUCHPARA (PART)","276","MOKTERBARI ROAD",2,"9","018",1640
"20","CHATTOGRAM","51","LAKSHMIPUR","00","OTHERS AREA","43","LAKSHMIPUR SADAR","25","LAKSHMIPUR POURASABHA","006","WARD NO. 06","071","BANCHHANAGAR (PART)","164","PURBA MADHYA BANCHHANAGAR",2,"2","009",1641
"55","RANGPUR","85","RANGPUR","00","OTHERS AREA","42","KAUNIA","25","HARAGACHH (KAUNIA) POURASABHA","005","WARD NO. 05","717","SARAI (PART)","143","KAZIPARA",2,"2","002",1642
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","40","KASHIMPUR","00","OTHERS AREA","002","WARD NO. 02","131","CHHOTA GOBINDAPUR","228","LATIFPUR",2,"9","039",1643
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","75","SHAHBAG","00","OTHERS AREA","020","WARD NO. 20 (PART)","668","RAMNA (PART)","036","BIJOYNAGAR (PART)",2,"9","004",1644
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","99","JOYDEBPUR","00","OTHERS AREA","028","WARD NO. 28","542","NOAGAON","140","NOAGAON",2,"9","002",1645
"20","CHATTOGRAM","15","CHATTOGRAM","00","OTHERS AREA","74","RAOZAN","00","OTHERS AREA","445","KADALPUR","401","KADALPUR","248","MADHYA KADALPUR",2,"6","001",1646
"20","CHATTOGRAM","13","CHANDPUR","00","OTHERS AREA","49","HAJIGANJ","42","HAJIGANJ POURASABHA","002","WARD NO. 02","072","BALAKHAL (PART)","160","PURBA BALAKHAL",2,"2","003",1647
"50","RAJSHAHI","81","RAJSHAHI","66","RAJSHAHI CITY CORPORATION","85","RAJPARA","00","OTHERS AREA","005","WARD NO. 05","482","MAHISH BATHAN","248","MAHISH BATHAN",2,"9","016",1648
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","67","RAMPURA","00","OTHERS AREA","023","WARD NO. 23","706","SHAHAR KHILGAON (PART)","248","KHILGAON TALTALA REAZBAG",2,"9","007",1649
"55","RANGPUR","49","KURIGRAM","00","OTHERS AREA","52","KURIGRAM SADAR","33","KURIGRAM POURASABHA","005","WARD NO. 05","305","HINGUL RAY (PART)","181","POWER HOUSEPARA",2,"2","001",1650
"50","RAJSHAHI","76","PABNA","00","OTHERS AREA","55","PABNA SADAR","62","PABNA POURASABHA","004","WARD NO. 04","175","DAKKHIN RAGHABPUR (PART)","308","PASHCHIM RAGHABPUR",2,"2","003",1651
"45","MYMENSINGH","72","NETRAKONA","00","OTHERS AREA","74","NETRAKONA SADAR","80","NETRAKONA POURASABHA","009","WARD NO. 09","455","KURPAR","110","KURPAR",2,"2","003",1652
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","76","NIKLI","00","OTHERS AREA","709","SINGPUR","705","SINGPUR","190","SINGPUR",2,"6","001",1653
"30","DHAKA","54","MADARIPUR","00","OTHERS AREA","54","MADARIPUR SADAR","00","OTHERS AREA","463","KHOAJPUR","121","CHAR GOBINDAPUR","030","CHAR GOBINDAPUR",2,"6","005",1654
"50","RAJSHAHI","64","NAOGAON","00","OTHERS AREA","03","ATRAI","00","OTHERS AREA","343","HATKALUPARA","805","UTTARBIL","408","UTTARBIL",2,"6","001",1655
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","41","KOTWALI","00","OTHERS AREA","033","WARD NO. 33","224","FIRINGIBAZAR","108","FIRINGIBAZAR",2,"9","023",1656
"50","RAJSHAHI","81","RAJSHAHI","66","RAJSHAHI CITY CORPORATION","22","BOALIA","00","OTHERS AREA","014","WARD NO. 14 (PART)","701","SAPURA (PART)","800","UPASHAHAR (SECTOR-3)",2,"9","001",1657
"30","DHAKA","59","MUNSHIGANJ","00","OTHERS AREA","44","LOUHAJANG","00","OTHERS AREA","151","BOULTALI","627","PURBA NAOPARA","160","PURBA NAOPARA",2,"6","003",1658
"30","DHAKA","67","NARAYANGANJ","44","NARAYANGANJ CITY CORPORATION","58","NARAYANGANJ SADAR","00","OTHERS AREA","007","WARD NO. 07","708","SIDDIRGANJ (PART)","144","NAYAPARA",2,"9","001",1659
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","57","MUGDA","00","OTHERS AREA","006","WARD NO. 06","597","PURBA BRAHMANCHIRAN","408","UTTAR MUGDAPARA",2,"9","002",1660
"45","MYMENSINGH","39","JAMALPUR","00","OTHERS AREA","29","ISLAMPUR","33","ISLAMPUR POURASABHA","004","WARD NO. 04","426","KISMAT JALLA (PART)","040","DAKKHIN KISMAT JALLA",2,"2","007",1661
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","80","SHERE BANGLA NAGAR","00","OTHERS AREA","027","WARD NO. 27 (part)","668","RAZABAZAR","316","PURBA RAZABAZAR",2,"9","051",1662
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","90","TONGI PASHCHIM","00","OTHERS AREA","051","WARD NO. 51","712","SATAISH","368","SATAISH MADHYAPARA",2,"9","003",1663
"50","RAJSHAHI","76","PABNA","00","OTHERS AREA","55","PABNA SADAR","62","PABNA POURASABHA","002","WARD NO. 02","286","GOPALPUR","128","GOPALPUR",2,"2","029",1664
"40","KHULNA","47","KHULNA","00","OTHERS AREA","64","PAIKGACHHA","00","OTHERS AREA","318","GARAIKHALI","273","GARAIKHALI","128","GARAIKHALI",2,"6","003",1665
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","24","GENDARIA","00","OTHERS AREA","045","WARD NO. 45","705","SUTRAPUR (PART)","068","DINANATH SEN ROAD",2,"9","029",1666
"55","RANGPUR","27","DINAJPUR","00","OTHERS AREA","64","DINAJPUR SADAR","00","OTHERS AREA","118","AULIAPUR","731","SYEDPUR","190","SYEDPUR",2,"6","003",1667
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","40","DEBIDWAR","70","DEBIDWAR POURASABHA","002","WARD NO. 02","091","BHINGALABARI","020","BHINGALABARI",2,"2","005",1668
"30","DHAKA","29","FARIDPUR","00","OTHERS AREA","47","FARIDPUR SADAR","00","OTHERS AREA","109","ALIABAD","033","ALIABAD","161","PURBA ALIABAD",2,"6","004",1669
"40","KHULNA","41","JASHORE","00","OTHERS AREA","09","BAGHARPARA","05","BAGHARPARA POURASABHA","007","WARD NO. 07","503","MAHIRAM (PART)","248","MADHYA MAHIRAN",2,"2","003",1670
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","90","TEJGAON","00","OTHERS AREA","026","WARD NO. 26 ","408","KARWAN BAZAR","388","TEJKUNIPARA (BIRUTTAM ZIAUR RAHAMAN SARAK)",2,"9","028",1671
"10","BARISHAL","09","BHOLA","00","OTHERS AREA","18","BHOLA SADAR","00","OTHERS AREA","222","DHANIA","183","DHANIA","163","PASHCHIM DHANIA",2,"6","003",1672
"20","CHATTOGRAM","75","NOAKHALI","00","OTHERS AREA","07","BEGUMGANJ","33","CHOUMUHANI POURASABHA","008","WARD NO. 08","338","HAJIPUR (PART)","133","MADHYA HAZIPUR",2,"2","004",1673
"10","BARISHAL","06","BARISHAL","50","BARISHAL CITY CORPORATION","51","BARISHAL SADAR (KOTWALI)","00","OTHERS AREA","022","WARD NO. 22","072","BAGURA ALEKANDA (PART)","150","KAZIPARA",2,"9","003",1674
"20","CHATTOGRAM","13","CHANDPUR","00","OTHERS AREA","22","CHANDPUR SADAR","14","CHANDPUR POURASABHA","008","WARD NO. 08","120","CHANDPUR MUNICIPALITY (PART)","081","GUAKHOLA ROAD",2,"2","001",1675
"55","RANGPUR","49","KURIGRAM","00","OTHERS AREA","06","BHURUNGAMARI","00","OTHERS AREA","109","ANDHARIJHAR","038","ANDHARIJHAR KHAMAR","112","KHAMAR ANDHARIJHAR KUTHI",2,"6","004",1676
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","02","ADABAR","00","OTHERS AREA","030","WARD NO. 30","668","RAMCHANDRAPUR","316","PISCICULTURE HOUSING BLOCK-KHA",2,"9","012",1677
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","67","RAMPURA","00","OTHERS AREA","022","WARD NO. 22 (Part)","781","ULAN","308","PURBA RAMPURA",2,"9","047",1678
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","99","JOYDEBPUR","00","OTHERS AREA","027","WARD NO. 27","122","CHANDANA (PART)","121","LAKKHIPURA",2,"9","051",1679
"55","RANGPUR","85","RANGPUR","75","RANGPUR CITY CORPORATION","44","KOTWALI","00","OTHERS AREA","027","WARD NO. 27","034","ALAMNAGAR (PART)","244","KHAMARPARA",2,"9","005",1680
"45","MYMENSINGH","89","SHERPUR","00","OTHERS AREA","90","SREEBARDI","77","SREEBARDI POURASABHA","007","WARD NO. 07","724","SREEBARDI SHAMBHUGANJ (PART)","220","UTTAR SATANI MATHURADI",2,"2","001",1681
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","31","EPZ","00","OTHERS AREA","039","WARD NO. 39","149","DAKKIHIN HALISHAHAR","068","DAKKIHIN HALISHAHAR",2,"9","294",1682
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","42","LALBAG","00","OTHERS AREA","026","WARD NO. 26","447","LALBAG (PART)","348","RASULBAG",2,"9","001",1683
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","68","SABUJBAG","00","OTHERS AREA","005","WARD NO. 05","669","RAJARBAG (PART)","368","RAJARBAG",2,"9","004",1684
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","35","HALISHAHAR","00","OTHERS AREA","026","WARD NO. 26","781","UTTAR HALISHAHAR (PART)","276","NATUNPARA",2,"9","001",1685
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","55","PAHARTALI","00","OTHERS AREA","012","WARD NO. 12","595","PASHCHIM NACHHIRABAD (PART)","308","PASHCHIM NACHHHIRABAD",2,"9","025",1686
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","64","PALLABI","00","OTHERS AREA","003","WARD NO. 03","784","UTTAR SENPARA (PART)","711","SECTION-10 BLOCK-D",2,"9","008",1687
"30","DHAKA","67","NARAYANGANJ","00","OTHERS AREA","68","RUPGANJ","77","TARABA POURASABHA","007","WARD NO. 07","547","NOAPARA","212","UTTAR NOAPARA",2,"2","019",1688
"20","CHATTOGRAM","51","LAKSHMIPUR","00","OTHERS AREA","58","RAIPUR","00","OTHERS AREA","786","UTTAR CHAR BANGSHI","116","CHAR BANGSHI","030","CHAR BANGSHI",2,"6","062",1689
"60","SYLHET","90","SUNAMGANJ","00","OTHERS AREA","23","CHHATAK","20","CHHATAK POURASABHA","007","WARD NO. 07","519","MANDALIBHOG (PART)","248","MANDALIBHOG",2,"2","005",1690
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","32","KALIAKAIR","44","KALIAKAIR POURASABHA","007","WARD NO. 07","142","CHANDARA","298","HARINHATI",2,"2","032",1691
"55","RANGPUR","73","NILPHAMARI","00","OTHERS AREA","85","SAIDPUR","00","OTHERS AREA","151","BOTLAGARI","080","BOTLAGARI (PART)","022","BOTLAGARI ",2,"6","001",1692
"20","CHATTOGRAM","75","NOAKHALI","00","OTHERS AREA","80","SENBAG","75","SENBAG POURASABHA","007","WARD NO. 07","373","JAMALPUR (PART)","021","BINNAGONI",2,"2","001",1693
"45","MYMENSINGH","61","MYMENSINGH","40","MYMENSINGH CITY CORPORATION","52","MYMENSINGH SADAR","00","OTHERS AREA","015","WARD NO. 15","497","MASKANDA ( PART)","257","MASKANDA T.T.C STAF QUARTER",2,"9","002",1694
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","05","BANGSHAL","00","OTHERS AREA","033","WARD NO. 33 ","149","DHAKA (PART)","072","ALI NEKIR DEWRY LANE",2,"9","002",1695
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","34","KALIGANJ","49","KALIGANJ POURASABHA","006","WARD NO. 06","426","KHANJANA","110","KHANJANA",2,"2","001",1696
"10","BARISHAL","06","BARISHAL","50","BARISHAL CITY CORPORATION","51","BARISHAL SADAR (KOTWALI)","00","OTHERS AREA","002","WARD NO. 02","428","KAUNIA (PART)","168","PASHCHIM KAUNIA BRANCH ROAD",2,"9","004",1697
"50","RAJSHAHI","69","NATORE","00","OTHERS AREA","91","SINGRA","75","SINGRA POURASABHA","005","WARD NO. 05","351","HAT SINGRA","148","HAT SINGRA",2,"2","001",1698
"10","BARISHAL","09","BHOLA","00","OTHERS AREA","21","BORHANUDDIN","00","OTHERS AREA","443","KACHIA","107","CHAK DHOSH","030","CHAK DHOSH",2,"6","014",1699
"60","SYLHET","91","SYLHET","00","OTHERS AREA","38","GOLAPGANJ","00","OTHERS AREA","211","DHAKA DAKKHIN","165","DATTARAIL","268","NAGAR",2,"6","002",1700
"30","DHAKA","33","GAZIPUR","33","GAZIPUR CITY CORPORATION","45","KONABARI","00","OTHERS AREA","011","WARD NO. 11","067","BAGHIA (PART)","028","BAGHIA",2,"9","008",1701
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","32","KALIAKAIR","00","OTHERS AREA","278","FULBARIA","507","MOTHAJURI","228","UTTAR FULBARIAPARA",2,"6","004",1702
