psu_code,id,division_code,division,district_code,district,ctc,ctn,upazila_code,upazila,psc,psn,union_code,union_name,mouza_code,mouza,village_code,village,rmo_tus,rmo_phc,ea_code,target
0003,1004000900109785211008,10,Barishal,04,Barguna,00,,09,Amtali,00,,109,Amtali,785,Uttar Tiakhali,211,Uttar Tiakhali,1,1,008,100
0001,1004000900250267043001,10,Barishal,04,Barguna,00,,09,Amtali,00,,250,Gulisakhali,267,Gojkhali,043,Debpur,1,1,001,110
0002,1004000900444417160003,10,Barishal,04,Barguna,00,,09,Amtali,00,,444,Kukua,417,Krishnanagar,160,Pashchim Krishnanagar,1,1,003,95
0004,1004000920002118111004,10,Barishal,04,Barguna,00,,09,Amtali,20,Amtali Pourasabha,002,Ward No. 02,118,Chaora (Part),111,Khontakata (Uttar),2,2,004,90
0005,1004001900210311040001,10,Barishal,04,Barguna,00,,19,Bamna,00,,210,Douatala,311,Hogalpati,040,Dakkhin Hogalpati,1,1,001,105
0011,1004002800143420112001,10,Barishal,04,Barguna,00,,28,Barguna Sadar,00,,143,Badarkhali,420,Kumrakhali,112,Kumrakhali,1,1,001,80
0007,1004002800212120090002,10,Barishal,04,Barguna,00,,28,Barguna Sadar,00,,212,Dhalua,120,Charakgachhia,090,Islampur Bandargachhia,1,1,002,120
0006,1004002800445415112002,10,Barishal,04,Barguna,00,,28,Barguna Sadar,00,,445,Keorabania,415,Keorabania,112,Keorabania,1,1,002,120
0010,1004002800613121020001,10,Barishal,04,Barguna,00,,28,Barguna Sadar,00,,613,Phuljhuri,121,Chhota Gourichanna,020,Baroghar,1,1,001,100
0009,1004002840001414162008,10,Barishal,04,Barguna,00,,28,Barguna Sadar,40,Barguna Pourasabha,001,Ward No. 01,414,Karaitala Maitha (Part),162,Pashchim Char Colony,2,2,008,120
0008,1004002840008081070006,10,Barishal,04,Barguna,00,,28,Barguna Sadar,40,Barguna Pourasabha,008,Ward No. 08,081,Barguna(Part),070,Govt. Girls Schoolpara,2,2,006,100
0012,1004004700343305161003,10,Barishal,04,Barguna,00,,47,Betagi,00,,343,Hosnabad,305,Hosnabad,161,Purba Hosnabad,1,1,003,100
0013,1004008500175302040005,10,Barishal,04,Barguna,00,,85,Patharghata,00,,175,Char Duani,302,Hoglapasha,040,Dakkhin Hoglapasha,1,1,005,105
0015,1004008500458412110001,10,Barishal,04,Barguna,00,,85,Patharghata,00,,458,Kanthaltali,412,Kanthaltali,110,Kanthaltali,1,1,001,100
0014,1004008500676450071003,10,Barishal,04,Barguna,00,,85,Patharghata,00,,676,Rayhanpur,450,Lemua (Part),071,Golbunia,1,1,003,98
0016,1004008580001598160002,10,Barishal,04,Barguna,00,,85,Patharghata,80,Patharghata Pourasabha,001,Ward No. 01,598,Patharghata (Part),160,Patharghata (Part),2,2,002,120
0017,1004009000541074151001,10,Barishal,04,Barguna,00,,90,Taltali,00,,541,Nishanbaria,074,Bara Nishanbariachak (Part),151,Nameshepara,1,1,001,120
0019,1006000200142410111007,10,Barishal,06,Barishal,00,,02,Agailjhara,00,,142,Bagdha,410,Kalirbari,111,Kalirbari,1,1,007,120
0018,1006000200682076020011,10,Barishal,06,Barishal,00,,02,Agailjhara,00,,682,Ratnapur,076,Baropaika,020,Baropaika,1,1,011,104
0020,1006000300408126210003,10,Barishal,06,Barishal,00,,03,Babuganj,00,,408,Jahangirnagar,126,Char Uttar Bhutardia,210,Uttar Char Bhutardia,1,1,003,118
0024,1006000700142084021006,10,Barishal,06,Barishal,00,,07,Bakerganj,00,,142,Bharpasha,084,Bharpasha (Part),021,Bharpasha,2,3,006,120
0025,1006000700176072020007,10,Barishal,06,Barishal,00,,07,Bakerganj,00,,176,Charadi,072,Balaikathi,020,Balaikathi,1,1,007,110
0021,1006000700229126030003,10,Barishal,06,Barishal,00,,07,Bakerganj,00,,229,Durgapasha,126,Char Lakkhibardhan,030,Char Lakkhibardhan,1,1,003,120
0022,1006000700456081020004,10,Barishal,06,Barishal,00,,07,Bakerganj,00,,456,Kalaskathi,081,Bebaz,020,Bebaz,1,1,004,120
0023,1006000700616689180006,10,Barishal,06,Barishal,00,,07,Bakerganj,00,,616,Padree Shibpur,689,Raghunathpur,180,Raghunathpur,1,1,006,120
0027,1006001000160800210003,10,Barishal,06,Barishal,00,,10,Banaripara,00,,160,Bisharkandi,800,Umarerpar,210,Umarerpar,1,1,003,110
0026,1006001000776764200010,10,Barishal,06,Barishal,00,,10,Banaripara,00,,776,Udaykathi,764,Tetla,200,Tetla,1,1,010,110
0028,1006003200509085020003,10,Barishal,06,Barishal,00,,32,Gaurnadi,00,,509,Mahilara,085,Bejahar,020,Bejahar,1,1,003,115
0029,1006003267006793210004,10,Barishal,06,Barishal,00,,32,Gaurnadi,67,Gaurnadi Pourasabha,006,Ward No. 06,793,Uttar Bijoypur,210,Uttar Bijoypur,2,2,004,85
0030,1006003600309428110005,10,Barishal,06,Barishal,00,,36,Hijla,00,,309,Guabaria,428,Kalikapur,110,Kalikapur,1,1,005,105
0033,1006005100175316080003,10,Barishal,06,Barishal,00,,51,Barishal Sadar (Kotwali),00,,175,Chandpura,316,Hijaltala,080,Hijaltala,1,1,003,120
0032,1006005100211139030005,10,Barishal,06,Barishal,00,,51,Barishal Sadar (Kotwali),00,,211,Charmonai,139,Chatua,030,Chatua,1,1,005,105
0031,1006005100745074020004,10,Barishal,06,Barishal,00,,51,Barishal Sadar (Kotwali),00,,745,Tungibaria,074,Baraikandi,020,Baraikandi,1,1,004,95
0037,1006006200153122131001,10,Barishal,06,Barishal,00,,62,Mehendiganj,00,,153,Bidyanandanpur,122,Char Madhabray,131,Madhabray,1,1,001,100
0036,1006006200415380214004,10,Barishal,06,Barishal,00,,62,Mehendiganj,00,,415,Jangalia,380,Jangalia,214,Uttar Lengutia,1,1,004,120
0035,1006006200783612160006,10,Barishal,06,Barishal,00,,62,Mehendiganj,00,,783,Ulania,612,Purba Shatta,160,Purba Shatta,1,1,006,130
0034,1006006283008277070002,10,Barishal,06,Barishal,00,,62,Mehendiganj,83,Mehendiganj Pourasabha,008,Ward No. 08,277,Gobindapur,070,Gobindapur,2,2,002,110
0039,1006006900442419042003,10,Barishal,06,Barishal,00,,69,Muladi,00,,442,Kazirchar,419,Kazirchar,042,Dakkhin Kazirchar,1,1,003,120
0038,1006006900709717190008,10,Barishal,06,Barishal,00,,69,Muladi,00,,709,Safipur,717,Safipur,190,Safipur,1,1,008,120
0041,1006009400309717190001,10,Barishal,06,Barishal,00,,94,Ujirpur,00,,309,Guthia,717,Shankarpur,190,Shankarpur,1,1,001,95
0040,1006009400709678180011,10,Barishal,06,Barishal,00,,94,Ujirpur,00,,709,Satla,678,Rajapur,180,Rajapur,1,1,011,130
0042,1006505100003279070002,10,Barishal,06,Barishal,50,Barishal City Corporation,51,Barishal Sadar (Kotwali),00,,003,Ward No. 03,279,Gauasar,070,Gauasar,2,9,002,100
0045,1006505100007428165009,10,Barishal,06,Barishal,50,Barishal City Corporation,51,Barishal Sadar (Kotwali),00,,007,Ward No. 07,428,Kaunia (Part),165,Pashchim Bhatikhana Sarak,2,9,009,120
0043,1006505100014714030004,10,Barishal,06,Barishal,50,Barishal City Corporation,51,Barishal Sadar (Kotwali),00,,014,Ward No. 14,714,Sagardee (Part),030,C & B Road Purba,2,9,004,120
0044,1006505100022072219003,10,Barishal,06,Barishal,50,Barishal City Corporation,51,Barishal Sadar (Kotwali),00,,022,Ward No. 22,072,Bagura Alekanda (Part),219,Pashchim C&B Road,2,9,003,125
0046,1006505100026384210004,10,Barishal,06,Barishal,50,Barishal City Corporation,51,Barishal Sadar (Kotwali),00,,026,Ward No. 26,384,Jagua,210,Uttar Jagua,2,9,004,100
0051,1009001800143070133004,10,Barishal,09,Bhola,00,,18,Bhola Sadar,00,,143,Bapta,070,Bapta (Part),133,Madhya Bapta,2,3,004,108
0047,1009001800152109030012,10,Barishal,09,Bhola,00,,18,Bhola Sadar,00,,152,Bheduria,109,Char Bheduria,030,Char Bhedaria,1,1,012,90
0049,1009001800213180040001,10,Barishal,09,Bhola,00,,18,Bhola Sadar,00,,213,Dakkhin Dighaldi,180,Dakkhin Koralia,040,Dakkhin Koralia,1,1,001,98
0048,1009001800613178040004,10,Barishal,09,Bhola,00,,18,Bhola Sadar,00,,613,Pashchim Ilisha,178,Dakkhin Char Pata,040,Dakkhin Char Pata,1,1,004,100
0052,1009001800781470120001,10,Barishal,09,Bhola,00,,18,Bhola Sadar,00,,781,Uttar Dighaldi,470,Lamchhi Dighaldi,120,Lamchhi Dighaldi,1,1,001,105
0050,1009001816002139154002,10,Barishal,09,Bhola,00,,18,Bhola Sadar,16,Bhola Pourasabha,002,Ward No. 02,139,Chhota Algi (Part),154,Officerpara,2,2,002,81
0055,1009002100309377162010,10,Barishal,09,Bhola,00,,21,Borhanuddin,00,,309,Gangapur,377,Joya,162,Purba Joya,1,1,010,105
0054,1009002100610590160018,10,Barishal,09,Bhola,00,,21,Borhanuddin,00,,610,Pakkhia,590,Pakkhia,160,Pakkhia,1,1,018,97
0053,1009002133005415240001,10,Barishal,09,Bhola,00,,21,Borhanuddin,33,Borhanuddin Pourasabha,005,Ward No. 05,415,Kutba (Part),240,Wapda Colony,2,2,001,120
0061,1009002500118035010014,10,Barishal,09,Bhola,00,,25,Charfasson,00,,118,Abu Bakarpur,035,Abu Bakarpur (Part),010,Abu Bakarpur,1,1,014,120
0057,1009002500180177040007,10,Barishal,09,Bhola,00,,25,Charfasson,00,,180,Char Kalmi,177,Dakkhin Char Mangal,040,Dakkhin Char Mangal,1,1,007,100
0059,1009002500251176040004,10,Barishal,09,Bhola,00,,25,Charfasson,00,,251,Ewajpur,176,Dakkhin Char Madraj,040,Dakkhin Char Madraj,1,1,004,100
0058,1009002500553117145019,10,Barishal,09,Bhola,00,,25,Charfasson,00,,553,Nilkamal,117,Char Jamuna,145,Char Jamuna (1),1,1,019,93
0056,1009002500588781210014,10,Barishal,09,Bhola,00,,25,Charfasson,00,,588,Osmanganj,781,Uttar Char Fasson,210,Uttar Char Fasson,1,1,014,120
0060,1009002550004390032001,10,Barishal,09,Bhola,00,,25,Charfasson,50,Charfasson Pourasabha,004,Ward No. 04,390,Jinnagar (Part),032,Collegepara,2,2,001,80
0063,1009002900185529140002,10,Barishal,09,Bhola,00,,29,Daulatkhan,00,,185,Char Pata,529,Nalgora,140,Nalgorachar,1,1,002,114
0062,1009002900777784210034,10,Barishal,09,Bhola,00,,29,Daulatkhan,00,,777,Uttar Joynagar,784,Uttar Joynagar,210,Uttar Joynagar,1,1,034,97
0064,1009002967008113021004,10,Barishal,09,Bhola,00,,29,Daulatkhan,67,Daulatkhan Pourasabha,008,Ward No. 08,113,Char Bara Lamchhidhali (Part),021,Batua,2,2,004,107
0065,1009005400210419110001,10,Barishal,09,Bhola,00,,54,Lalmohan,00,,210,Dhali Gournagar,419,Karimganj,110,Karimganj,1,1,001,99
0066,1009005400486122121003,10,Barishal,09,Bhola,00,,54,Lalmohan,00,,486,Lord Hardinge,122,Char Lord Hardinge,121,Lord Hardinge,1,1,003,100
0067,1009006500341113030001,10,Barishal,09,Bhola,00,,65,Monpura,00,,341,Hajirhat,113,Char Faijuddin,030,Char Faijuddin,1,1,001,116
0068,1009009100185113043003,10,Barishal,09,Bhola,00,,91,Tazumuddin,00,,185,Chandpur,113,Chandpur,043,Dewanpur,1,1,003,100
0069,1009009100185118030017,10,Barishal,09,Bhola,00,,91,Tazumuddin,00,,185,Chandpur,118,Char Mozammel,030,Char Mozammel,2,3,017,86
0071,1042004000151034010002,10,Barishal,42,Jhalokati,00,,40,Jhalokathi Sadar,00,,151,Binaykathi,034,Alokdia,010,Alokdia,1,1,002,120
0074,1042004000318133030002,10,Barishal,42,Jhalokati,00,,40,Jhalokathi Sadar,00,,318,Gabkhan Dhansiri,133,Chhatrakanda,030,Chhatrakanda,1,1,002,120
0075,1042004000544422110001,10,Barishal,42,Jhalokati,00,,40,Jhalokathi Sadar,00,,544,Nabagram,422,Khadaikkhira,110,Khadaikkhira,1,1,001,110
0073,1042004000712726191002,10,Barishal,42,Jhalokati,00,,40,Jhalokathi Sadar,00,,712,Sheikherhat,726,Shirjug Pratappur,191,Shirjug,1,1,002,101
0072,1042004033002088212001,10,Barishal,42,Jhalokati,00,,40,Jhalokathi Sadar,33,Jhalokathi Pourasabha,002,Ward No. 02,088,Bikna (Part),212,Uttar Chandkathi,2,2,001,120
0070,1042004033006076141005,10,Barishal,42,Jhalokati,00,,40,Jhalokathi Sadar,33,Jhalokathi Pourasabha,006,Ward No. 06,076,Basanda (Part),141,Nesarabad,2,2,005,120
0077,1042004300177077020002,10,Barishal,42,Jhalokati,00,,43,Kanthalia,00,,177,Chenchri Rampur,077,Banai,020,Banai,1,1,002,120
0076,1042004300608484130003,10,Barishal,42,Jhalokati,00,,43,Kanthalia,00,,608,Patikhalghata,484,Marichbunia,130,Marichbunia,1,1,003,110
0078,1042007300142616160003,10,Barishal,42,Jhalokati,00,,73,Nalchhity,00,,142,Bhairabpasha,616,Premhar,160,Premhar,1,1,003,90
0083,1042007300450087020002,10,Barishal,42,Jhalokati,00,,73,Nalchhity,00,,450,Kushangal,087,Bindughosh,020,Bindughosh,1,1,002,120
0080,1042007300544078020006,10,Barishal,42,Jhalokati,00,,73,Nalchhity,00,,544,Nachanmahal,078,Bhabanipur,020,Bhabanipur,1,1,006,100
0081,1042007300720734190004,10,Barishal,42,Jhalokati,00,,73,Nalchhity,00,,720,Subidpur,734,Subidpur,190,Subidpur,1,1,004,110
0082,1042007366001502130003,10,Barishal,42,Jhalokati,00,,73,Nalchhity,66,Nalchhity Pourasabha,001,Ward No. 01,502,Malipur,130,Malipur,2,2,003,115
0079,1042007366009418110002,10,Barishal,42,Jhalokati,00,,73,Nalchhity,66,Nalchhity Pourasabha,009,Ward No. 09,418,Kandapasha,110,Kandapasha,2,2,002,110
0084,1042008400308604160011,10,Barishal,42,Jhalokati,00,,84,Rajapur,00,,308,Galua,604,Putiakhali,160,Putiakhali,1,1,011,110
0085,1042008400707163040010,10,Barishal,42,Jhalokati,00,,84,Rajapur,00,,707,Saturia,163,Dakkhin Tarabunia,040,Dakkhin Tarabunia,1,1,010,100
0086,1078003800143439110003,10,Barishal,78,Patuakhali,00,,38,Bauphal,00,,143,Baga,439,Kaukhali,110,Kaukhali,1,1,003,106
0087,1078003800445435113002,10,Barishal,78,Patuakhali,00,,38,Bauphal,00,,445,Kachhipara,435,Karkhana,113,Karkhana,1,1,002,82
0088,1078003800481515130001,10,Barishal,78,Patuakhali,00,,38,Bauphal,00,,481,Keshabpur,515,Mallikduba,130,Mallikduba,1,1,001,103
0089,1078003800717697180009,10,Barishal,78,Patuakhali,00,,38,Bauphal,00,,717,Surjamuni,697,Ramnagar,180,Ramnagar,1,1,009,106
0090,1078003816004084022003,10,Barishal,78,Patuakhali,00,,38,Bauphal,16,Bauphal Pourasabha,004,Ward No. 04,084,Bauphal (Part),022,Bauphal,2,2,003,103
0091,1078005200182380999001,10,Barishal,78,Patuakhali,00,,52,Dashmina,00,,182,Char Borhan,380,Char Sahaha Jalal,999,Char Sahaha Jalal,1,1,001,108
0092,1078005500507702190001,10,Barishal,78,Patuakhali,00,,55,Dumki,00,,507,Muradia,702,Santoshdi,190,Santoshdi,1,1,001,121
0093,1078005700177130030001,10,Barishal,78,Patuakhali,00,,57,Galachipa,00,,177,Char Bishwas,130,Char Mahiuddin,030,Char Mahiuddin,1,1,001,106
0096,1078005700213610160004,10,Barishal,78,Patuakhali,00,,57,Galachipa,00,,213,Dakua,610,Phulkhali,160,Phulkhali,1,1,004,100
0095,1078005700448425110008,10,Barishal,78,Patuakhali,00,,57,Galachipa,00,,448,Kalagachhia,425,Kalyankalas,110,Kalyankalas,1,1,008,121
0094,1078005725005036010002,10,Barishal,78,Patuakhali,00,,57,Galachipa,25,Galachipa Pourasabha,005,Ward No. 05,036,Arambagh,010,Arambagh,2,2,002,112
0100,1078006600176260081001,10,Barishal,78,Patuakhali,00,,66,Kalapara,00,,176,Chakamaiya,260,Gamuribunia,081,Hosnabad,1,1,001,90
0098,1078006600487442011002,10,Barishal,78,Patuakhali,00,,66,Kalapara,00,,487,Latachapli,442,Latachapli (Part),011,Achhalatpara,1,1,002,90
0097,1078006600548772219002,10,Barishal,78,Patuakhali,00,,66,Kalapara,00,,548,Nilganj,772,Umedpur,219,Umedpur,1,1,002,83
0099,1078006650009070196002,10,Barishal,78,Patuakhali,00,,66,Kalapara,50,Kalapara Pourasabha,009,Ward No. 09,070,Badurtali (Part),196,Shantibag,2,2,002,109
0101,1078007600508704190001,10,Barishal,78,Patuakhali,00,,76,Mirzaganj,00,,508,Madhabkhali,704,Samaddarkathi,190,Samaddarkathi,1,1,001,102
0103,1078009500143422193004,10,Barishal,78,Patuakhali,00,,95,Patuakhali Sadar,00,,143,Badarpur,422,Khalishakhali,193,Shiali,1,1,004,115
0104,1078009500411717000007,10,Barishal,78,Patuakhali,00,,95,Patuakhali Sadar,00,,411,Jainkathi,717,Sehakathi,000,Sehakathi,1,1,007,109
0102,1078009500515533140004,10,Barishal,78,Patuakhali,00,,95,Patuakhali Sadar,00,,515,Madarbunia,533,Nandipara,140,Nandipara,1,1,004,99
0105,1078009575001421206005,10,Barishal,78,Patuakhali,00,,95,Patuakhali Sadar,75,Patuakhali Pourasabha,001,Ward No. 01,421,Keshabpur (Part),206,Town Jainkathi,2,2,005,116
0106,1078009575006608177002,10,Barishal,78,Patuakhali,00,,95,Patuakhali Sadar,75,Patuakhali Pourasabha,006,Ward No. 06,608,Patuakhali (Part),177,Pashchim Natun Bazar,2,2,002,102
0107,1078009700194127030001,10,Barishal,78,Patuakhali,00,,97,Rangabali,00,,194,Chhota Baishdia,127,Char Nazir,030,Char Nazir,1,1,001,104
0110,1079001400210151062003,10,Barishal,79,Pirojpur,00,,14,Bhandaria,00,,210,Dhaoa,151,Dhaoa,062,Fultala,1,1,003,127
0108,1079001400543295080003,10,Barishal,79,Pirojpur,00,,14,Bhandaria,00,,543,Nadmula Shialkathi,295,Hetalia,080,Hetalia,1,1,003,105
0109,1079001410004001001004,10,Barishal,79,Pirojpur,00,,14,Bhandaria,10,Bhandaria Pourasabha,004,Ward No. 04,001,Bhandaria (Part),001,Uttar Purba Bhandaria,2,2,004,110
0111,1079004700441417110001,10,Barishal,79,Pirojpur,00,,47,Kawkhali,00,,441,Kaukhali,417,Kendua Madhurkati,110,Kendua,1,1,001,90
0112,1079005800152079181008,10,Barishal,79,Pirojpur,00,,58,Mathbaria,00,,152,Betmore  Rajpara,079,Betmore Rajpara,181,Rajpara,1,1,008,110
0116,1079005800312158080003,10,Barishal,79,Pirojpur,00,,58,Mathbaria,00,,312,Gulishakhali,158,Dakkhin Halta,080,Hotkhali,1,1,003,110
0115,1079005800711118030005,10,Barishal,79,Pirojpur,00,,58,Mathbaria,00,,711,Sapleza,118,Charakgachia,030,Charakgachia,1,1,005,100
0113,1079005800754745201007,10,Barishal,79,Pirojpur,00,,58,Mathbaria,00,,754,Tushkali,745,Tushkhali,201,Tushkhali,1,1,007,125
0114,1079005825006489142002,10,Barishal,79,Pirojpur,00,,58,Mathbaria,25,Mathbaria Pourasabha,006,Ward No. 06,489,Mathbaria (Part),142,New Market & College Area,2,2,002,131
0117,1079007600508374161002,10,Barishal,79,Pirojpur,00,,76,Nazirpur,00,,508,Malikhali,374,Jugia,161,Pashchim Jugia,1,1,002,100
0118,1079007600718071131002,10,Barishal,79,Pirojpur,00,,76,Nazirpur,00,,718,Sheikhmatia,071,Baksi,131,Moukhali,1,1,002,120
0120,1079008000440615040001,10,Barishal,79,Pirojpur,00,,80,Pirojpur Sadar,00,,440,Kadamtala,615,Porgola,040,Dakkhin Porgola,1,1,001,95
0121,1079008000724798100001,10,Barishal,79,Pirojpur,00,,80,Pirojpur Sadar,00,,724,Shikdar Mallik,798,Uttar Gabtala,100,Jabaramala,1,1,001,36
0119,1079008050005614138003,10,Barishal,79,Pirojpur,00,,80,Pirojpur Sadar,50,Pirojpur Pourasabha,005,Ward No. 05,614,Pirojpur,138,Madhyarasta,2,2,003,115
0122,1079008700210158020001,10,Barishal,79,Pirojpur,00,,87,Nesarabad (Swarupkathi),00,,210,Daihari,158,Daihari,020,Banshtala,1,1,001,115
0123,1079008700718266070001,10,Barishal,79,Pirojpur,00,,87,Nesarabad (Swarupkathi),00,,718,Sarengkathi,266,Gayeshkathi,070,Gayeshkathi,1,1,001,84
0124,1079008700736728190003,10,Barishal,79,Pirojpur,00,,87,Nesarabad (Swarupkathi),00,,736,Sutiakati,728,Sutiakathi,190,Sutiakathi,2,3,003,100
0125,1079009000176418131002,10,Barishal,79,Pirojpur,00,,90,Indurkani,00,,176,Chandipur,418,Kalaran,131,Madhya Kalaran,1,1,002,105
0126,2003000400109038242003,20,Chattogram,03,Bandarban,00,,04,Alikadam,00,,109,Alikadam,038,Alikadam,242,Saber Miapara,2,3,003,50
0127,2003000400542749165001,20,Chattogram,03,Bandarban,00,,04,Alikadam,00,,542,Nayapara,749,Tain (Part),165,Mongcha Marma Para,1,1,001,75
0128,2003001450006074186001,20,Chattogram,03,Bandarban,00,,14,Bandarban Sadar,50,Bandarban Pourasabha,006,Ward No. 06,074,Bandarban (Part),186,Noapara,2,2,001,85
0129,2003005100109110103001,20,Chattogram,03,Bandarban,00,,51,Lama,00,,109,Aziznagar,110,Chambi,103,Himchharipara,1,1,001,82
0131,2003005100310073028002,20,Chattogram,03,Bandarban,00,,51,Lama,00,,310,Gajalia,073,Bara Bamu,028,Battalipara,1,1,002,65
0130,2003005162006111705001,20,Chattogram,03,Bandarban,00,,51,Lama,62,Lama Pourasabha,006,Ward No. 06,111,Chhagal Khaiya (Part),705,Sabek Bilchhari Bangali Para,2,2,001,75
0132,2003007300209149119001,20,Chattogram,03,Bandarban,00,,73,Naikkhongchhari,00,,209,Dochhari,149,Dochhari,119,Kalur Ghat,1,1,001,50
0133,2003008900539528012001,20,Chattogram,03,Bandarban,00,,89,Rowangchhari,00,,539,Nowapatang,528,Noapatang,012,Antaha Tripurapara,1,1,001,60
0134,2012000200516796210001,20,Chattogram,12,Brahmanbaria,00,,02,Akhaura,00,,516,Mogra,796,Umedpur,210,Umedpur,1,1,001,121
0135,2012000415004079021002,20,Chattogram,12,Brahmanbaria,00,,04,Banchharampur,15,Banchharampur Pourasabha,004,Ward No. 04,079,Banchharampur (Part),021,Banchharampur Bazar,2,2,002,110
0136,2012000415004079022001,20,Chattogram,12,Brahmanbaria,00,,04,Banchharampur,15,Banchharampur Pourasabha,004,Ward No. 04,079,Banchharampur (Part),022,Banchharampur Bhuiyanbari,2,2,001,121
0137,2012000700142136030009,20,Chattogram,12,Brahmanbaria,00,,07,Bijoynagar,00,,142,Bishnupur,136,Chhatarpur,030,Chhatarpur,1,1,009,96
0139,2012001300151377100001,20,Chattogram,12,Brahmanbaria,00,,13,Brahmanbaria Sadar,00,,151,Budhal,377,Jangalisar,100,Jangalisar,1,1,001,120
0138,2012001366008091021003,20,Chattogram,12,Brahmanbaria,00,,13,Brahmanbaria Sadar,66,Brahmanbaria Pourasabha,008,Ward No. 08,091,Brahmanbaria (Part),021,Brahmanbaria,2,2,003,122
0140,2012003300118526140005,20,Chattogram,12,Brahmanbaria,00,,33,Ashuganj,00,,118,Ashuganj,526,Naoghat,140,Naoghat,1,1,005,110
0141,2012006300461071020006,20,Chattogram,12,Brahmanbaria,00,,63,Kasba,00,,461,Kharera,071,Bagair,020,Bagair,1,1,006,104
0142,2012008500464277070001,20,Chattogram,12,Brahmanbaria,00,,85,Nabinagar,00,,464,Krishnanagar,277,Gazirkandi,070,Gazirkandi,1,1,001,100
0143,2012009000151164040005,20,Chattogram,12,Brahmanbaria,00,,90,Nasirnagar,00,,151,Burishwar,164,Dakkhin Singgaon,040,Dakkhin Singhagram,1,1,005,120
0144,2012009400176123180017,20,Chattogram,12,Brahmanbaria,00,,94,Sarail,00,,176,Chunta,123,Chhota Rasulpur,180,Rasulpur,1,1,017,100
0146,2013002200161082020011,20,Chattogram,13,Chandpur,00,,22,Chandpur Sadar,00,,161,Bishnupur,082,Bishnupur,020,Bishnupur,1,1,011,102
0145,2013002214005074212006,20,Chattogram,13,Chandpur,00,,22,Chandpur Sadar,14,Chandpur Pourasabha,005,Ward No. 05,074,Bara Raghunathpur (Part),212,Uttar Raghunathpur,2,2,006,108
0149,2013004500226622160005,20,Chattogram,13,Chandpur,00,,45,Faridganj,00,,226,Dakkhin Paikpara,622,Purba Sahapur,160,Purba Sahapur,1,1,005,133
0148,2013004500799080020002,20,Chattogram,13,Chandpur,00,,45,Faridganj,00,,799,Uttar Rupsa,080,Baropaika,020,Baropaika,1,1,002,92
0147,2013004535007174040008,20,Chattogram,13,Chandpur,00,,45,Faridganj,35,Faridganj Pourasabha,007,Ward No. 07,174,Dakkhin Faridganj,040,Dakkhin Faridganj,2,2,008,105
0150,2013004900355610161006,20,Chattogram,13,Chandpur,00,,49,Hajiganj,00,,355,Hatila Pashchim,610,Patanish,161,Patanish,1,1,006,110
0151,2013005800452719190001,20,Chattogram,13,Chandpur,00,,58,Kachua,00,,452,Karaiya,719,Srirampur,190,Srirampur,1,1,001,110
0152,2013007600782071020007,20,Chattogram,13,Chandpur,00,,76,Matlab Dakkhin,00,,782,Uttar Upadi,071,Bahari,020,Bahari,1,1,007,105
0153,2013007671006161040001,20,Chattogram,13,Chandpur,00,,76,Matlab Dakkhin,71,Matlab Pourasabha,006,Ward No. 06,161,Dhakirgaon,040,Dhakirgaon,2,2,001,105
0154,2013007900732365040001,20,Chattogram,13,Chandpur,00,,79,Matlab Uttar,00,,732,Sultanabad,365,Islamabad (Part),040,Dakkhin Islamabad,1,1,001,43
0155,2015000400170528268003,20,Chattogram,15,Chattogram,00,,04,Anwara,00,,170,Barumchara,528,Naldia,268,Naldia,1,1,003,90
0156,2015000800462604308003,20,Chattogram,15,Chattogram,00,,08,Banshkhali,00,,462,Khankhanabad,604,Premesia,308,Premashia,1,1,003,98
0157,2015001210006595340010,20,Chattogram,15,Chattogram,00,,12,Boalkhali,10,Boalkhali Pourasabha,006,Ward No. 06,595,Purba Gomdandi (Part),340,Purba Gomdandi,2,2,010,125
0158,2015001800142370188026,20,Chattogram,15,Chattogram,00,,18,Chandanaish,00,,142,Bailtali,370,Jafarabad,188,Jafarabad,1,1,026,97
0159,2015003300347594308001,20,Chattogram,15,Chattogram,00,,33,Fatikchhari,00,,347,Harualchhari,594,Pashchim Fatikchhari,308,Pashchim Fatikchhari,1,1,001,100
0160,2015003700220597308030,20,Chattogram,15,Chattogram,00,,37,Hathazari,00,,220,Dhalai,597,Pashchim Dhalai,308,Pashchim Dhalai-1,1,1,030,105
0161,2015003900705721368066,20,Chattogram,15,Chattogram,00,,39,Karnaphuli,00,,705,Shikalbaha,721,Shikalbaha,368,Shikalbaha (Part),1,1,066,120
0162,2015005300411401208005,20,Chattogram,15,Chattogram,00,,53,Mirsarai,00,,411,Jorarganj,401,Khilmurari,208,Khilmurari,1,1,005,125
0164,2015006100351303148045,20,Chattogram,15,Chattogram,00,,61,Patiya,00,,351,Haidgaon,303,Haidgaon,148,Haidgaon,1,1,045,101
0163,2015006133001577288001,20,Chattogram,15,Chattogram,00,,61,Patiya,33,Patiya Pourasabha,001,Ward No. 01,577,Okhara,288,Okhara,2,2,001,120
0165,2015007000621333308003,20,Chattogram,15,Chattogram,00,,70,Rangunia,00,,621,Parua,333,Ichhamati,308,Purba Sahabdinagar,1,1,003,100
0166,2015007400782293148006,20,Chattogram,15,Chattogram,00,,74,Raozan,00,,782,Urkirchar,293,Harpara,148,Harpara,1,1,006,100
